WOEID;ISO Country Code;Preferred "Normal" Name;Language Code of Name;laceType Code;Parent ID
12511192;BR;Aeroporto Jaguara;POR;Airport;457934
12511193;BR;Aeroporto Januaria;POR;Airport;456282
12511194;BR;Aeroporto Jardim;POR;Airport;456285
12511195;BR;Aeroporto Jequie;POR;Airport;455966
12511196;BR;Aeroporto Jequitinhonha;POR;Airport;457421
12511197;BR;Aeroporto Jerusalem;POR;Airport;440082
12511198;BR;Aeroporto Ji Parana;POR;Airport;455967
12511199;BR;Aeroporto Juscelino Kubitscheck;POR;Airport;458171
12511200;BR;Aeroporto Joacaba;POR;Airport;435173
12511201;BR;Aeroporto João Durval Carneiro;POR;Airport;436495
12511202;BR;Aeroporto Presidente João Suassuna;POR;Airport;455848
12511203;BR;Aeroporto Lauro Carneiro de Loyola;POR;Airport;424957
12511204;BR;Aeroporto Julio Cesar;POR;Airport;455820
12511206;BR;Aeroporto Labrea;POR;Airport;457453
12511207;BR;Aeroporto Lagoa Santa;POR;Airport;459902
12511208;BR;Aeroporto Lajes;POR;Airport;455877
12511209;BR;Aeroporto Lauro Kurtz;POR;Airport;455896
12511211;BR;Aeroporto Chapada Diamantina;POR;Airport;461352
12511212;BR;Aeroporto Leopoldina;POR;Airport;457480
12511213;BR;Aeroporto Lins;POR;Airport;457485
12511214;BR;Aeroporto Loanda;POR;Airport;457488
12511216;BR;Aeroporto Luziania;POR;Airport;438851
12511217;BR;Aeroporto de Macaé;POR;Airport;456309
12511218;BR;Aeroporto Internacional Macapa;POR;Airport;455970
12511219;BR;Aeroporto Magalhaes de Almeida;POR;Airport;456141
12511220;BR;Aeroporto Maisa;POR;Airport;458600
12511222;BR;Aeroporto Manicore;POR;Airport;457524
12511223;BR;Aeroporto Manoel Ribas;POR;Airport;429893
12511224;BR;Aeroporto Maraba;POR;Airport;426204
12511225;BR;Aeroporto Marchesan S A;POR;Airport;457565
12511226;BR;Aeroporto Marechal Candido Rondon;POR;Airport;441756
12511227;BR;Aeroporto Internacional Marechal Cunha Machado;POR;Airport;439862
12511228;BR;Aeroporto Internacional Marechal Rondon;POR;Airport;455920
12511229;BR;Aeroporto Dr Gastao Vidigal;POR;Airport;455882
12511230;BR;Aeroporto Buzios;POR;Airport;456714
12511231;BR;Aeroporto Regional Silvio Name Júnior;POR;Airport;455883
12511233;BR;Aeroporto Maues;POR;Airport;457574
12511234;BR;Aeroporto Medianeira;POR;Airport;456329
12511235;BR;Aeroporto Municipal de Minacu;POR;Airport;26797863
12511236;BR;Aeroporto Miritituba;POR;Airport;460271
12511237;BR;Aeroporto Monte Alegre;POR;Airport;456340
12511238;BR;Aeroporto Montes Claros;POR;Airport;455886
12511239;BR;Aeroporto Mostardas;POR;Airport;457632
12511240;BR;Aeroporto Internacional Ministro Victor Konder;POR;Airport;441330
12511241;BR;Aeroporto Navirai;POR;Airport;456356
12511242;BR;Aeroporto Nova Jacui;POR;Airport;461529
12511243;BR;Aeroporto Nova Olinda do Norte;POR;Airport;457679
12511244;BR;Aeroporto Nova Ponte;POR;Airport;441644
12511245;BR;Aeroporto Novo Aripuana;POR;Airport;457686
12511246;BR;Aeroporto Novo Campo;POR;Airport;461184
12511247;BR;Aeroporto Novo Paraiso;POR;Airport;458560
12511248;BR;Aeroporto Obidos;POR;Airport;457692
12511249;BR;Aeroporto Oiapoque;POR;Airport;456369
12511250;BR;Aeroporto Oricanga de Abreu;POR;Airport;457875
12511251;BR;Aeroporto Oriximina;POR;Airport;442172
12511252;BR;Aeroporto Ourinhos;POR;Airport;455973
12511253;BR;Aeroporto Palmas;POR;Airport;456379
12511254;BR;Aeroporto Palmeira;POR;Airport;435228
12511255;BR;Aeroporto Palmeira Das Missoes;POR;Airport;442496
12511256;BR;Aeroporto Palmeiras do Javari;POR;Airport;457728
12511258;BR;Aeroporto Municipal de Paranagua;POR;Airport;455895
12511259;BR;Aeroporto Paranavai;POR;Airport;455974
12511260;BR;Aeroporto Parintins;POR;Airport;456393
12511261;BR;Aeroporto Parintins North;POR;Airport;456393
12511262;BR;Aeroporto Parnaiba;POR;Airport;455975
12511263;BR;Aeroporto Municipal de Pato Branco;POR;Airport;457765
12511264;BR;Aeroporto Pau dos Ferros;POR;Airport;456397
12511265;BR;Aeroporto Pauini;POR;Airport;459508
12511266;BR;Aeroporto Paulo Afonso;POR;Airport;455979
12511267;BR;Aeroporto Pelotas;POR;Airport;455897
12511268;BR;Aeroporto Penedo;POR;Airport;456406
12511269;BR;Aeroporto Senador Nilo Coelho;POR;Airport;455980
12511270;BR;Aeroporto Picos;POR;Airport;442686
12511271;BR;Aeroporto Pimenta Bueno;POR;Airport;456413
12511273;BR;Aeroporto Piracicaba;POR;Airport;455899
12511274;BR;Aeroporto Pires do Rio;POR;Airport;457826
12511275;BR;Aeroporto Planura;POR;Airport;456427
12511276;BR;Aeroporto Embaixador Walther Moreira Salles;POR;Airport;455984
12511277;BR;Aeroporto Ponta do Costa;POR;Airport;451099
12511278;BR;Aeroporto Ponta Grossa;POR;Airport;428379
12511279;BR;Aeroporto Ponta Pelada;POR;Airport;455833
12511280;BR;Aeroporto Internacional Ponta Pora;POR;Airport;455985
12511281;BR;Aeroporto Porecatu;POR;Airport;456436
12511282;BR;Aeroporto Porteira do Brejo;POR;Airport;456672
12511283;BR;Aeroporto Porto Nacional;POR;Airport;456444
12511284;BR;Aeroporto Porto Seguro;POR;Airport;456445
12511285;BR;Aeroporto Internacional Governador Jorge Teixeira de Oliveira;POR;Airport;455901
12511286;BR;Aeroporto Pouso Alegre;POR;Airport;455986
12511287;BR;Aeroporto Internacional Presidente Castro Pinto;POR;Airport;456503
12511288;BR;Aeroporto Internacional Presidente Médici;POR;Airport;455904
12511289;BR;Aeroporto Presidente Prudente;POR;Airport;431749
12511290;BR;Aeroporto Propria;POR;Airport;457894
12511291;BR;Aeroporto Resende;POR;Airport;421057
12511293;BR;Aeroporto Rio Grande;POR;Airport;459846
12511294;BR;Aeroporto Rondonopolis;POR;Airport;455907
12511296;BR;Aeroporto Russas;POR;Airport;457966
12511297;BR;Aeroporto S A Mineracao de Amianto;POR;Airport;26797863
12511300;BR;Aeroporto Santa Cruz do Sul;POR;Airport;26804342
12511302;BR;Aeroporto Santa Helena de Goias;POR;Airport;456494
12511303;BR;Aeroporto Santa Isabel do Morro;POR;Airport;456484
12511304;BR;Aeroporto Santa Maria;POR;Airport;427411
12511305;BR;Aeroporto Santa Maria;POR;Airport;461123
12511306;BR;Aeroporto Santa Rosa;POR;Airport;452063
12511307;BR;Aeroporto Santana do Araguaia;POR;Airport;26803875
12511308;BR;Aeroporto Internacional Santarem;POR;Airport;455909
12511309;BR;Aeroporto Santo Angelo;POR;Airport;455990
12511310;BR;Aeroporto Santo Antonio do Amparo;POR;Airport;449354
12511311;BR;Base aérea de Santos;POR;Airport;455256
12511312;BR;Aeroporto Santos Dumont;POR;Airport;455825
12511313;BR;Aeroporto Sao Borja;POR;Airport;456510
12511314;BR;Aeroporto Sao Felix do Xingu;POR;Airport;458033
12511315;BR;Aeroporto Sao Gabriel da Cachoeira;POR;Airport;449971
12511316;BR;Aeroporto Sao Joao del Rei;POR;Airport;26804069
12511317;BR;Aeroporto Sao Jose do Rio Preto;POR;Airport;455911
12511318;BR;Aeroporto Sao Jose dos Campos;POR;Airport;455912
12511319;BR;Aeroporto Sao Lourenco;POR;Airport;452585
12511320;BR;Aeroporto Sao Manoel;POR;Airport;450830
12511321;BR;Aeroporto Sao Mateus;POR;Airport;456527
12511322;BR;Aeroporto Sao Miguel do Oeste;POR;Airport;461588
12511323;BR;Aeroporto Sao Pedro da Aldeia;POR;Airport;451099
12511324;BR;Aeroporto Sao Raimundo Nonato;POR;Airport;449494
12511325;BR;Aeroporto Senhor do Bonfim;POR;Airport;458084
12511326;BR;Aeroporto Serro;POR;Airport;458097
12511327;BR;Aeroporto Sertania;POR;Airport;458099
12511328;BR;Aeroporto Sinop;POR;Airport;458108
12511329;BR;Aeroporto Siqueira Campos;POR;Airport;461269
12511330;BR;Aeroporto Sitio de Pouso Aviador;POR;Airport;455849
12511331;BR;Aeroporto Sobradinho;POR;Airport;452531
12511332;BR;Aeroporto Sobral;POR;Airport;455997
12511333;BR;Aeroporto Socrates Mariani Bittencour;POR;Airport;459014
12511334;BR;Aeroporto Sorocaba;POR;Airport;455913
12511335;BR;Aeroporto Soure;POR;Airport;461297
12511336;BR;Aeroporto Sousa;POR;Airport;456550
12511337;BR;Aeroporto Internacional Tabatinga;POR;Airport;458134
12511338;BR;Aeroporto Tamboril;POR;Airport;458148
12511339;BR;Aeroporto Internacional Tancredo Neves;POR;Airport;430131
12511340;BR;Aeroporto Tarauaca;POR;Airport;456560
12511341;BR;Aeroporto Tefe;POR;Airport;458165
12511342;BR;Aeroporto Telemaco Borba;POR;Airport;439276
12511343;BR;Aeroporto Teodoro Sampaio;POR;Airport;456565
12511344;BR;Aeroporto Senador Petrônio Portella;POR;Airport;456567
12511345;BR;Aeroporto Caldas Novas;POR;Airport;456912
12511346;BR;Aeroporto Tirios;POR;Airport;458660
12511347;BR;Aeroporto Toledo;POR;Airport;458191
12511348;BR;Aeroporto Tres Barras;POR;Airport;461443
12511349;BR;Aeroporto Tres Lagoas;POR;Airport;456000
12511350;BR;Aeroporto Tres Marias;POR;Airport;456575
12511351;BR;Aeroporto Tres Pontas;POR;Airport;454106
12511352;BR;Aeroporto Trombetas;POR;Airport;459304
12511353;BR;Aeroporto Tucurui;POR;Airport;456002
12511354;BR;Aeroporto Tupa;POR;Airport;458211
12511355;BR;Aeroporto Uba;POR;Airport;458216
12511356;BR;Aeroporto Ubatuba;POR;Airport;456586
12511357;BR;Aeroporto Uberaba;POR;Airport;455916
12511359;BR;Aeroporto Ernesto Geisel;POR;Airport;455918
12511360;BR;Aeroporto Uniao da Vitoria;POR;Airport;454508
12511361;BR;Aeroporto Urubupunga;POR;Airport;459123
12511362;BR;Aeroporto Urucara;POR;Airport;458235
12511363;BR;Aeroporto Urucu;POR;Airport;454505
12511364;BR;Aeroporto Usiminas;POR;Airport;455956
12511365;BR;Aeroporto Usina Hidro Agua Vermelha;POR;Airport;26804096
12511366;BR;Aeroporto Usina Porto Primavera;POR;Airport;445515
12511367;BR;Aeroporto Usina Santa Adelia;POR;Airport;430385
12511368;BR;Aeroporto Usina Sao Simao;POR;Airport;461208
12511369;BR;Aeroporto Internacional Val de Cans;POR;Airport;455820
12511370;BR;Aeroporto Vicente Dutra;POR;Airport;459687
12511371;BR;Aeroporto Videira;POR;Airport;456599
12511372;BR;Aeroporto Vila Campao;POR;Airport;456827
12511373;BR;Aeroporto Brigadeiro Camarão;POR;Airport;458278
